26400	26400
26413	26414
26418	26418
26422	26422
26426	26427
26429	26429
26433	26433
26440	26440
26449	26450
26452	26454
26461	26461
26494	26494
26497	26498
26508	26508
26511	26512
26516	26516
26519	26519
26533	26533
26552	26552
26558	26559
26642	26642
26649	26649
26663	26663
26666	26666
26676	26676
26683	26683
26734	26734
26750	26750
26754	26754
26759	26759
26764	26764
26779	26779
26787	26787
26789	26789
26791	26792
26794	26794
26801	26801
26845	26845
26868	26868
26904	26904
26909	26909
26911	26911
26918	26918
26931	26931
26934	26934
26941	26942
26951	26952
26956	26956
26961	26961
26975	26975
27011	27011
27016	27016
27030	27031
27055	27055
27059	27059
27080	27080
27100	27100
27126	27126
27129	27130
27139	27141
27143	27143
27147	27147
27152	27155
27158	27160
27166	27166
27168	27168
27181	27181
27184	27184
27187	27189
27191	27191
27196	27196
27198	27198
27202	27202
27204	27204
27221	27221
